WorkerId,HITTypeId,Reward,CreationTime,MaxAssignments,AssignmentId,AcceptTime,SubmitTime,WorkTimeInSeconds,Answer.surveycode,multiplier,amount,age,gender,income,AcceptTime,WorkTimeInSeconds,IPAddress,LocationLatitude,LocationLongitude,"Q3_1 On a scale of 0 to 100, how would you describe your political views?","Q8_1 On a scale of 0 to 100, how would you describe your religious orientation?","Q5 In the 2016 Presidential election, who did you vote for?",Q9 What State do you live in?,Q7 Do you consider yourself a:,"Q8 Aside from weddings and funerals, how often do you attend religious services?",,
A1DOO1F46UBLYT,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,38YMOXR4MUZABS0BCBUFV7WVMJ56WV,Tue Sep 25 10:46:33 PDT 2018,Tue Sep 25 10:49:23 PDT 2018,170,77140,1.25,0.6,30-39,Female,"$40,000 - $59,999",Thu Oct 11 14:36:17 PDT 2018,65,107.204.79.128,32.76069641,-117.0720978,8,100,Didn't vote,CA,Republican,More than once a week,,
A95DQ11CYRVZL,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,39DD6S19JPBII2YVTGXK6ZIQKJWZEY,Tue Sep 25 10:45:06 PDT 2018,Tue Sep 25 10:46:24 PDT 2018,78,95447,1.77,1,30-39,Female,"$80,000 - $99,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A26NOW16GA6U33,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,39GAF6DQWR02PHZ9GVD2E9M07ZMV1B,Tue Sep 25 10:45:44 PDT 2018,Tue Sep 25 10:47:11 PDT 2018,87,23090,0.6,0,60-69,Female,"Over $100,000",Wed Oct 10 20:11:30 PDT 2018,49,65.114.145.2,38.7796936,-77.18659973,100,0,Hillary Clinton,MD,Democrat,Never,,
A3PG7A1HCHG9E9,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,39JEC7537U1MCK97WS2MV55RBWDCVI,Tue Sep 25 10:44:54 PDT 2018,Tue Sep 25 10:46:53 PDT 2018,119,63373,0.62,0.5,18-29,Female,"$60,000 - $79,999",Wed Oct 10 15:19:32 PDT 2018,131,192.241.122.70,30.27130127,-97.74259949,51,51,Donald Trump,TX,Republican,Seldom,,
A1FVXS8IM5QYO8,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,39OWYR0EPKRAJQOMS5F7AAUOQQ7YFO,Tue Sep 25 10:46:17 PDT 2018,Tue Sep 25 10:47:39 PDT 2018,82,74141,1.41,0.4,50-59,Female,"$40,000 - $59,999",Wed Oct 10 15:10:29 PDT 2018,45,75.172.172.171,47.68730164,-122.3771973,100,0,Didn't vote,WA,Democrat,Never,,
A6ZAKE3FP8YKY,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,39PAAFCODM03Y1BIIEXCKF5VZIDVTK,Tue Sep 25 10:46:30 PDT 2018,Tue Sep 25 10:49:37 PDT 2018,187,15173,0.99,0,18-29,Male,"$60,000 - $79,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A3Q72NL8WO0M2T,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,39ZSFO5CA8W97JQD1U93MNG3N9DUJP,Tue Sep 25 10:45:22 PDT 2018,Tue Sep 25 10:46:12 PDT 2018,50,14512,0.55,0,30-39,Male,"$40,000 - $59,999",Thu Oct 11 08:06:12 PDT 2018,34,12.219.86.114,41.88139343,-87.64299774,66,36,Didn't vote,IL,Independent,Seldom,,
A39Q4SNT7SRK94,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3A4TN5196KIHUJENR3LIG4EI3H2CHS,Tue Sep 25 10:44:43 PDT 2018,Tue Sep 25 10:50:17 PDT 2018,334,10217,0.57,0,18-29,Male,"Over $100,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
ADN0RUKNJ9OEL,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3AAJC4I4FGSQTIKN7H8B3FVIPRSZJJ,Tue Sep 25 10:45:08 PDT 2018,Tue Sep 25 10:52:32 PDT 2018,444,66990,1.66,0.165,18-29,Male,"$80,000 - $99,999",Fri Oct 12 07:49:43 PDT 2018,311,138.128.60.146,42.88639832,-78.87809753,85,95,Donald Trump,TX,Republican,Once a week,,
A3GPM3SMQT5SNQ,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3B1NLC6UGZWMOCSGC2P6F41ON04PGK,Tue Sep 25 10:45:02 PDT 2018,Tue Sep 25 10:47:33 PDT 2018,151,131,1.15,0.23,18-29,Female,"$20,000 - $39,999",Thu Oct 11 19:24:59 PDT 2018,285,196.16.225.142,39.09970093,-94.57859802,87,64,Donald Trump,TX,Independent,A few times a year,,
A19RYOOKMOUWHO,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3CFVK00FWLLU0YOC8XNDMWFFOC16L2,Tue Sep 25 10:46:23 PDT 2018,Tue Sep 25 10:49:16 PDT 2018,173,74129,1.38,0.2,18-29,Female,"Under $20,000",Thu Oct 11 11:28:57 PDT 2018,98,76.188.108.241,41.23260498,-80.45300293,76,23,Didn't vote,PA,Independent,Never,,
A1LTAYZAMU1A4C,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3CP1TO84PT1SG82QT8V3FU26MHZ25T,Tue Sep 25 10:45:09 PDT 2018,Tue Sep 25 10:46:06 PDT 2018,57,91206,0.79,0,18-29,Male,"$80,000 - $99,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A1ZHYS5O0CKLXB,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3CP1TO84PT1SG82QT8V3FU26MHZ52W,Tue Sep 25 10:45:19 PDT 2018,Tue Sep 25 10:47:14 PDT 2018,115,559,0.47,0,30-39,Female,"$20,000 - $39,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A2VBSFSJXLZZ7A,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3CPLWGV3MOZ76HTVIH64JYA6J88N9V,Tue Sep 25 10:44:43 PDT 2018,Tue Sep 25 10:48:12 PDT 2018,209,91673,1.46,0.41,30-39,Male,"$20,000 - $39,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A331HOY1QZ6RXV,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3CTOC39K37Q798EHOMGSCV2JFYF7JZ,Tue Sep 25 10:45:08 PDT 2018,Tue Sep 25 10:55:40 PDT 2018,632,68653,1.63,1,18-29,Male,"$20,000 - $39,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AK9ZPW1WLYRL7,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3DEL4X4EL6LRJCF7SZLTGHUVUV3XYE,Tue Sep 25 10:45:58 PDT 2018,Tue Sep 25 10:47:00 PDT 2018,62,67414,1.68,0,18-29,Male,"$40,000 - $59,999",Fri Oct 12 09:22:56 PDT 2018,31,65.196.159.105,34.71080017,-86.74250031,46,22,Donald Trump,AL,Republican,Never,,
A3AT9S1CF9QV4K,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3DYGAII7PL8D11MUFYUI9I5QTNDQPG,Tue Sep 25 10:46:34 PDT 2018,Tue Sep 25 10:48:00 PDT 2018,86,98135,0.02,0,70 or over,Male,"$20,000 - $39,999",Thu Oct 11 10:20:13 PDT 2018,48,73.5.106.65,35.08210754,-89.85009766,42,8,Donald Trump,TN,Independent,Never,,
A2I8YALVTOJN49,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3E337GFOL98MLRG3WNCEBFWTNL3NGM,Tue Sep 25 10:44:56 PDT 2018,Tue Sep 25 10:47:13 PDT 2018,137,54336,1.52,0,30-39,Female,"$20,000 - $39,999",Wed Oct 10 17:05:19 PDT 2018,53,174.87.254.199,39.60189819,-119.2350006,100,60,Hillary Clinton,NV,Democrat,Never,,
A2A76DZHF7N9AB,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3E47SOBEYQWHQEP7XL33GGFX3UHCIL,Tue Sep 25 10:44:44 PDT 2018,Tue Sep 25 10:46:58 PDT 2018,134,3807,0.3,1,40-49,Female,Prefer not to state,Wed Oct 10 13:56:29 PDT 2018,104,108.194.142.162,42.81350708,-86.14260101,51,70,Donald Trump,MI,Independent,A few times a year,,
AGXETS750OB8T,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3E4GGUZ1T8RVYRNT0VZ9HJLOJ7U2KE,Tue Sep 25 10:45:48 PDT 2018,Tue Sep 25 11:11:58 PDT 2018,1570,91766,0.53,0.4,30-39,Female,"$60,000 - $79,999",Wed Oct 10 22:37:45 PDT 2018,1075,192.238.218.49,37.75100708,-97.8219986,51,71,Donald Trump,IA,Independent,A few times a year,,
A3FJPXAKQ4OCB4,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3EFE17QCRC5X103JOPBIV9I0PKOSH2,Tue Sep 25 10:45:49 PDT 2018,Tue Sep 25 10:49:30 PDT 2018,221,18553,1.27,1,30-39,Male,"$20,000 - $39,999",Wed Oct 10 21:30:31 PDT 2018,461,192.3.231.206,42.88639832,-78.87809753,72,83,Donald Trump,TX,Democrat,A few times a year,,
A22IIMLQ7K4B3M,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3EG49X351UCP0S51MGQ1XQA2VLB6XO,Tue Sep 25 10:47:08 PDT 2018,Tue Sep 25 10:48:56 PDT 2018,108,87791,0.28,0,18-29,Female,"$20,000 - $39,999",Thu Oct 11 10:35:21 PDT 2018,69,24.204.61.83,32.55470276,-94.77670288,51,51,Hillary Clinton,TX,Democrat,Seldom,,
A26VMLVYCUO4FR,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3EJJQNKU9R5L0L3690BD5ZD43I5RHD,Tue Sep 25 10:44:52 PDT 2018,Tue Sep 25 10:46:49 PDT 2018,117,96529,1.21,1,50-59,Female,"Under $20,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A1XH0TE4VS69HN,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3F0BG9B9MPNX4X9GAMHVMIH7S2P7YU,Tue Sep 25 10:45:31 PDT 2018,Tue Sep 25 10:48:49 PDT 2018,198,59633,1.03,1,40-49,Male,"$40,000 - $59,999",Wed Oct 10 14:15:44 PDT 2018,46,107.174.250.148,42.88639832,-78.87809753,84,73,Donald Trump,TX,Republican,Once a week,,
A2AB7641B691PN,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3F6KKYWMNB1J976CUXB65UTWATNNDC,Tue Sep 25 10:44:52 PDT 2018,Tue Sep 25 10:46:38 PDT 2018,106,28599,1.14,0.5,40-49,Male,"$40,000 - $59,999",Thu Oct 11 10:59:46 PDT 2018,1654,162.248.134.253,37.75100708,-97.8219986,68,62,Donald Trump,TX,Democrat,Once a week,,
AFHQX92TMR40U,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3FE7TXL1LINH9ULOD0J6D5XXIDM2Q6,Tue Sep 25 10:45:49 PDT 2018,Tue Sep 25 10:54:50 PDT 2018,541,88537,0.6,0,18-29,Female,"$40,000 - $59,999",Thu Oct 11 12:18:23 PDT 2018,41,45.21.147.95,40.17950439,-122.2382965,77,0,Hillary Clinton,CA,Democrat,Never,,
A2QBBJCOCZPTYR,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3FIJLY1B6U4GACWL1IJOXJ1CML4FPB,Tue Sep 25 10:44:43 PDT 2018,Tue Sep 25 10:46:32 PDT 2018,109,11484,1.17,0.4,60-69,Female,"$80,000 - $99,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A2RMJNF6IPI42F,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3FQ5JJ512LORNDCMMEXT97OMU2KKNM,Tue Sep 25 10:44:50 PDT 2018,Tue Sep 25 10:45:53 PDT 2018,63,64307,1.75,0,30-39,Female,"$60,000 - $79,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A3TBLXSFWL44DU,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3FUI0JHJPXYENBB5JPLFJ79EEZ833F,Tue Sep 25 10:46:04 PDT 2018,Tue Sep 25 10:46:59 PDT 2018,55,27002,0.05,1,18-29,Female,"$40,000 - $59,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A3CMYCGP1G9WKD,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3G0WWMR1UVKDYGAHZJHQ5T0VT8CNQH,Tue Sep 25 10:45:02 PDT 2018,Tue Sep 25 10:47:22 PDT 2018,140,73422,0.4,0.4,40-49,Female,"Over $100,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A36PRTZFECB76C,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3GA6AFUKOOOTHJI4YAAHN1AOX4Q3HM,Tue Sep 25 10:46:23 PDT 2018,Tue Sep 25 10:47:49 PDT 2018,86,63011,0.89,0.2,60-69,Female,"Over $100,000",Thu Oct 11 06:44:48 PDT 2018,39,75.176.128.207,32.33009338,-80.84349823,99,4,Hillary Clinton,SC,Democrat,Never,,
A1FVCMGXK85014,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3GGAI1SQEVY3MXFYI01V89MEK31CM1,Tue Sep 25 10:44:48 PDT 2018,Tue Sep 25 10:46:39 PDT 2018,111,81617,0.71,0,30-39,Male,"$40,000 - $59,999",Wed Oct 10 15:43:55 PDT 2018,844,142.196.231.97,28.65130615,-81.20659637,98,77,Hillary Clinton,FL,Democrat,Seldom,,
A17UBX83OEAOSE,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3GS6S824SQXIID63BSGWXIIHH9TNWL,Tue Sep 25 10:45:06 PDT 2018,Tue Sep 25 10:47:42 PDT 2018,156,80522,1.62,0.32,40-49,Male,"$60,000 - $79,999",Thu Oct 11 22:50:21 PDT 2018,73,107.174.250.179,42.88639832,-78.87809753,78,80,Hillary Clinton,UT,Something else,Once a week,,
A3P00ZFIJHK0M1,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3GU1KF0O4I1QXVK5WGXSETAR7NCPB3,Tue Sep 25 10:44:45 PDT 2018,Tue Sep 25 10:46:47 PDT 2018,122,8262,1.88,0.8,18-29,Male,"$60,000 - $79,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
AMVBVRHSEZGZY,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3HHRAGRYX85PO2T7JW6HYNAB9ID9OW,Tue Sep 25 10:45:15 PDT 2018,Tue Sep 25 10:45:47 PDT 2018,32,799,1.15,0,18-29,Female,"Over $100,000",Wed Oct 10 14:10:12 PDT 2018,24,104.179.252.232,33.64370728,-117.6867981,0,100,Donald Trump,CA,Republican,Once a week,,
A3C70KUK27HI3Y,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3HMIGG0U4L614BEZKR910ID23MV8YI,Tue Sep 25 10:46:17 PDT 2018,Tue Sep 25 10:49:51 PDT 2018,214,81513,0.58,1,18-29,Male,"$40,000 - $59,999",Wed Oct 10 13:47:13 PDT 2018,802,196.18.237.168,39.09970093,-94.57859802,74,81,Didn't vote,TX,Democrat,Once a week,,
AYMTA837WPR41,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3HMVI3QICJSJTBUEL60ML8QUPGOY1N,Tue Sep 25 10:46:01 PDT 2018,Tue Sep 25 10:49:35 PDT 2018,214,32931,0.13,0.13,18-29,Male,"$20,000 - $39,999",Wed Oct 10 13:51:31 PDT 2018,209,196.18.226.112,39.09970093,-94.57859802,72,69,Donald Trump,TX,Independent,Once a week,,
A1APYLD4DUK33J,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3HPZF4IVNMT3GE4C13P6249LTDFCYR,Tue Sep 25 10:44:57 PDT 2018,Tue Sep 25 10:47:10 PDT 2018,133,96609,0.65,0,30-39,Male,"Under $20,000",Thu Oct 11 04:27:29 PDT 2018,454,173.216.247.34,36.66900635,-93.24810028,0,78,Donald Trump,MO,Republican,Seldom,,
A3IFMVLXERBL95,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3HUTX6F6VUNEOI88YNR2O02X3C3O2J,Tue Sep 25 10:45:26 PDT 2018,Tue Sep 25 10:47:20 PDT 2018,114,46174,0.39,0,30-39,Female,"Under $20,000",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A3CIWKPD7Y6NFG,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3HUTX6F6VUNEOI88YNR2O02X3C42OY,Tue Sep 25 10:46:04 PDT 2018,Tue Sep 25 10:47:34 PDT 2018,90,94942,1.62,1,18-29,Male,"$40,000 - $59,999",Thu Oct 11 12:03:55 PDT 2018,106,99.48.51.14,34.02600098,-84.14700317,44,51,Hillary Clinton,AL,Republican,Once or twice a month,,
A2PJ1XAIGPIGJU,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3I02618YA065TUTBW7ENJJ2FW8JUPP,Tue Sep 25 10:45:31 PDT 2018,Tue Sep 25 10:46:27 PDT 2018,56,24085,0.08,0,30-39,Male,"$80,000 - $99,999",Thu Oct 11 05:20:10 PDT 2018,31,98.102.82.254,42.71609497,-87.82330322,45,2,Donald Trump,WI,Republican,A few times a year,,
A1E77HZO63E334,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3I7DHKZYGN0CH2E2H3AAZDWVVL45FG,Tue Sep 25 10:45:34 PDT 2018,Tue Sep 25 11:01:18 PDT 2018,944,51077,1.15,0,18-29,Male,"Under $20,000",Thu Oct 11 14:30:57 PDT 2018,337,184.57.164.219,39.68409729,-84.16329956,65,0,Hillary Clinton,OH,Democrat,Never,,
A2BKE5S8CT2I9A,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3IFS6Q0HJIJXXVE3U7T3VLJFPX3SIV,Tue Sep 25 10:45:49 PDT 2018,Tue Sep 25 10:48:05 PDT 2018,136,79450,1.7,0.6,30-39,Male,"$60,000 - $79,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A25XXQPMBBDAV3,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3IGI0VL647KAD4X1K6PMGO5VE7VNOA,Tue Sep 25 10:49:02 PDT 2018,Tue Sep 25 10:53:01 PDT 2018,239,52339,0.01,0,18-29,Male,"$20,000 - $39,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A2YKW761AK4ZGY,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3II4UPYCOJ74C4J4AP3N9OO1F4AQD2,Tue Sep 25 10:46:07 PDT 2018,Tue Sep 25 10:47:45 PDT 2018,98,32587,0.91,0,30-39,Male,"$40,000 - $59,999",Thu Oct 11 11:12:00 PDT 2018,73,105.165.160.70,1,38,92,0,Hillary Clinton,CA,Democrat,Never,,
A3PTFE5MJV5DU1,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3IJXV6UZ1XJLWGEQFITY5BEJ3VKRI6,Tue Sep 25 10:44:52 PDT 2018,Tue Sep 25 10:48:40 PDT 2018,228,11448,1.03,0,18-29,Female,"$60,000 - $79,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
ABS83QIWSMZ9,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3IX2EGZR7BJHRRYWX0EYHCTJGA9RJI,Tue Sep 25 10:44:55 PDT 2018,Tue Sep 25 10:46:09 PDT 2018,74,31735,0.14,0,18-29,Male,"$80,000 - $99,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A13GUTDMGGZZDL,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3J2UYBXQQLCH32ZQJ41UOCNRLEQ06N,Tue Sep 25 10:45:37 PDT 2018,Tue Sep 25 10:47:07 PDT 2018,90,12116,1.49,0,30-39,Male,"$20,000 - $39,999",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,
A3X6N2OAY5XY8,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3J4Q2Z4UTY33LAJVRK8D1CDMMKGWQH,Tue Sep 25 10:45:12 PDT 2018,Tue Sep 25 10:46:40 PDT 2018,88,50336,0.53,0,40-49,Male,"$40,000 - $59,999",Wed Oct 10 18:15:03 PDT 2018,52,108.116.227.99,28.84539795,-82.03469849,100,5,Hillary Clinton,FL,Democrat,Never,,
A24F08A7411TVV,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3JAOYWH7VI4HIHQA64QP666HED8L9R,Tue Sep 25 10:45:10 PDT 2018,Tue Sep 25 10:47:07 PDT 2018,117,60824,0.78,0,30-39,Male,"$80,000 - $99,999",Wed Oct 10 14:05:42 PDT 2018,69,172.58.173.113,28.00909424,-82.50340271,8,0,Donald Trump,FL,Republican,Never,,
A2TZA6QIDOHF0R,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3JBT3HLQF82MFTNL2UDV0BHUYQYZPJ,Tue Sep 25 10:45:15 PDT 2018,Tue Sep 25 10:47:12 PDT 2018,117,19378,0.41,0,18-29,Female,"Over $100,000",Wed Oct 10 14:36:05 PDT 2018,58,71.246.111.78,40.64509583,-73.94499969,93,73,Didn't vote,NY,Democrat,A few times a year,,
A3LFVI65XV1T46,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3JC6VJ2SABJHLBXU6NOILCL4Y5QA57,Tue Sep 25 10:44:57 PDT 2018,Tue Sep 25 11:09:05 PDT 2018,1448,34552,0.02,0.8,30-39,Female,"Over $100,000",Wed Oct 10 15:10:12 PDT 2018,2789,173.69.203.250,39.26550293,-76.49349976,80,0,Didn't vote,MD,Democrat,Never,,
A1CGRZP4NIAZD4,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3JMSRU9HQIU19ITLSJ8HLT5UW8QVEU,Tue Sep 25 10:46:15 PDT 2018,Tue Sep 25 10:51:12 PDT 2018,297,71289,1.5,0,18-29,Male,"$20,000 - $39,999",Wed Oct 10 17:16:28 PDT 2018,109,192.180.94.186,38.18649292,-85.83350372,86,0,Hillary Clinton,KY,Democrat,Never,,
AKIBWXIRFTSVV,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3JRJSWSMQHLHX9R2892B2YDB5OY3E6,Tue Sep 25 10:46:22 PDT 2018,Tue Sep 25 10:47:46 PDT 2018,84,27711,1.46,0.4,30-39,Female,"Over $100,000",Thu Oct 11 10:41:58 PDT 2018,44,71.236.100.7,40.30740356,-79.54239655,41,0,Hillary Clinton,PA,Republican,Never,,
A20MUNY2OLDCLC,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3JWH6J9I9SDQUA8SG1K0A45W78CBNU,Tue Sep 25 10:46:28 PDT 2018,Tue Sep 25 10:48:13 PDT 2018,105,84275,0.3,0.2,30-39,Female,"$40,000 - $59,999",Fri Oct 12 05:55:43 PDT 2018,59,174.60.79.240,40.24169922,-77.19830322,48,4,Donald Trump,PA,Republican,Never,,
A1VNJOS2LHSOZL,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3K5TEWLKGVBDPNV7O2Y8683MO1XVI3,Tue Sep 25 10:46:20 PDT 2018,Tue Sep 25 10:49:41 PDT 2018,201,75326,1.04,1,30-39,Male,"$40,000 - $59,999",Thu Oct 11 09:49:07 PDT 2018,69,157.50.238.223,10.99249268,76.96139526,77,84,Donald Trump,TX,Republican,A few times a year,,
A1QIJ94TJ6FZ2W,3BWB13R1231A073YGX8R6HMGHWKAIR,0.25,Tue Sep 25 10:44:25 PDT 2018,193,3K9FOBBF2HJ27JU47E9UO711J2PNLS,Tue Sep 25 10:44:53 PDT 2018,Tue Sep 25 11:03:18 PDT 2018,1105,64116,1.32,0.8,18-29,Female,"Under $20,000",Thu Oct 11 13:27:22 PDT 2018,2760,104.176.174.64,34.74479675,-86.67040253,94,0,Hillary Clinton,AL,Independent,Never,,
